;Unnamed: 0.2;Unnamed: 0.1;Unnamed: 0;FILE_PATH;ORIG_CLASSES;CANNY_SSIM;CANNY_CLASSES;CANNY_EDGE_RATIO;CANNY_EDGE_INTENSITY;ROTATION_SSIM;ROTATION_CLASSES;BRIGHTNESS_SSIM;BRIGHTNESS_CLASSES;GAUSSIAN_SSIM;GAUSSIAN_CLASSES;BLUR_SSIM;BLUR_CLASSES;ORIGINAL_CLASS_LABEL;ORIGINAL_CONFIDENCE;CANNY_CLASS_LABEL;CANNY_CONFIDENCE;ROTATION_CLASS_LABEL;ROTATION_CONFIDENCE;BRIGHTNESS_CLASS_LABEL;BRIGHTNESS_CONFIDENCE;GAUSSIAN_CLASS_LABEL;GAUSSIAN_CONFIDENCE;BLUR_CLASS_LABEL;BLUR_CONFIDENCE
491;491;491;491;imagenette2/train/n01440764/n01440764_2853.JPEG;[['tench', 'n01440764', 90.08745551109314], ['Dungeness_crab', 'n01978287', 8.709582686424255], ['barracouta', 'n02514041', 0.11161715956404805], ['groenendael', 'n02105056', 0.08679102174937725], ['coho', 'n02536864', 0.07733868551440537]];0.8998261426606363;[['spider_web', 'n04275548', 50.841331481933594], ['bubble', 'n09229709', 19.241146743297577], ['chain', 'n02999410', 12.38333135843277], ['fountain', 'n03388043', 10.366404056549072], ['chainlink_fence', 'n03000134', 1.814303733408451]];0.030620253164556962;255.0;24.905646446722727;[['umbrella', 'n04507155', 11.781101673841476], ['barracouta', 'n02514041', 8.486928045749664], ['tench', 'n01440764', 7.907316833734512], ['carton', 'n02971356', 6.767204403877258], ['platypus', 'n01873310', 6.71539306640625]];69.3429887353401;[['Dutch_oven', 'n03259280', 24.170897901058197], ['lawn_mower', 'n03649909', 10.848663002252579], ['Dungeness_crab', 'n01978287', 7.028592377901077], ['barrow', 'n02797295', 3.1812291592359543], ['caldron', 'n02939185', 3.0490372329950333]];28.810417361813208;[['Dungeness_crab', 'n01978287', 54.77233529090881], ['jellyfish', 'n01910747', 9.103833138942719], ['mushroom', 'n07734744', 7.69907608628273], ['tench', 'n01440764', 6.711003929376602], ['agaric', 'n12998815', 3.91744002699852]];71.33216739465213;[['Dungeness_crab', 'n01978287', 17.674975097179413], ['tench', 'n01440764', 13.471248745918274], ['Dutch_oven', 'n03259280', 11.593268066644669], ['barrow', 'n02797295', 9.66302827000618], ['groenendael', 'n02105056', 5.166874453425407]];n01440764;90.08745551109314;n04275548;50.841331481933594;n04507155;11.781101673841476;n03259280;24.170897901058197;n01978287;54.77233529090881;n01978287;17.674975097179413
492;492;492;492;imagenette2/train/n01440764/n01440764_28418.JPEG;[['tench', 'n01440764', 99.27211403846741], ['coho', 'n02536864', 0.10682801948860288], ['slug', 'n01945685', 0.1067580422386527], ['bullfrog', 'n01641577', 0.06342926062643528], ['sea_lion', 'n02077923', 0.031285578734241426]];2.13407414187832;[['shovel', 'n04208210', 16.169437766075134], ['chainlink_fence', 'n03000134', 11.791810393333435], ['night_snake', 'n01740131', 10.796519368886948], ['lens_cap', 'n03657121', 7.144097238779068], ['mailbag', 'n03709823', 5.840103700757027]];0.16704533333333332;255.0;3.6427860736800537;[['tench', 'n01440764', 99.77583885192871], ['coho', 'n02536864', 0.11106627061963081], ['eel', 'n02526121', 0.03291332977823913], ['platypus', 'n01873310', 0.02401520760031417], ['slug', 'n01945685', 0.012913896352984011]];63.77781565770372;[['tench', 'n01440764', 98.5292136669159], ['jackfruit', 'n07754684', 0.13471976853907108], ['conch', 'n01943899', 0.09609645931050181], ['coho', 'n02536864', 0.07959088543429971], ['fiddler_crab', 'n01980166', 0.07212370983324945]];71.60435749501576;[['tench', 'n01440764', 94.90035772323608], ['slug', 'n01945685', 0.38813985884189606], ['stingray', 'n01498041', 0.3834613598883152], ['snail', 'n01944390', 0.28250357136130333], ['mousetrap', 'n03794056', 0.24245143868029118]];59.27367306929185;[['tench', 'n01440764', 98.75384569168091], ['slug', 'n01945685', 0.5848015192896128], ['stingray', 'n01498041', 0.06279604276642203], ['snail', 'n01944390', 0.051817280473187566], ['bullfrog', 'n01641577', 0.04791547544300556]];n01440764;99.27211403846741;n04208210;16.169437766075134;n01440764;99.77583885192871;n01440764;98.5292136669159;n01440764;94.90035772323608;n01440764;98.75384569168091
493;493;493;493;imagenette2/train/n01440764/n01440764_28394.JPEG;[['coho', 'n02536864', 28.66474986076355], ['tench', 'n01440764', 26.535701751708984], ['sturgeon', 'n02640242', 9.038794040679932], ['Dungeness_crab', 'n01978287', 8.277125656604767], ['rock_crab', 'n01978455', 7.33456164598465]];-0.5994284287514816;[['window_screen', 'n04589890', 59.983742237091064], ['chainlink_fence', 'n03000134', 20.930524170398712], ['spider_web', 'n04275548', 5.875758454203606], ['honeycomb', 'n03530642', 1.50143438950181], ['strainer', 'n04332243', 0.9850573725998402]];0.1872;255.0;3.707999329965609;[['coho', 'n02536864', 31.963899731636047], ['great_white_shark', 'n01484850', 16.388583183288574], ['tiger_shark', 'n01491361', 12.775996327400208], ['hammerhead', 'n01494475', 10.83243116736412], ['tench', 'n01440764', 9.173718094825745]];67.26976847295512;[['tench', 'n01440764', 24.452750384807587], ['coho', 'n02536864', 12.686440348625183], ['great_white_shark', 'n01484850', 10.37711650133133], ['hammerhead', 'n01494475', 8.538500219583511], ['Dungeness_crab', 'n01978287', 8.50464403629303]];77.17247306908872;[['Dungeness_crab', 'n01978287', 34.49038863182068], ['rock_crab', 'n01978455', 32.87500739097595], ['tench', 'n01440764', 6.850181519985199], ['barracouta', 'n02514041', 3.0659202486276627], ['coho', 'n02536864', 2.9718924313783646]];63.59530503081166;[['Dungeness_crab', 'n01978287', 21.93218320608139], ['hammerhead', 'n01494475', 16.228634119033813], ['coho', 'n02536864', 9.962886571884155], ['great_white_shark', 'n01484850', 9.85286459326744], ['barracouta', 'n02514041', 7.308145612478256]];n02536864;28.66474986076355;n04589890;59.983742237091064;n02536864;31.963899731636047;n01440764;24.452750384807587;n01978287;34.49038863182068;n01978287;21.93218320608139
494;494;494;494;imagenette2/train/n01440764/n01440764_2835.JPEG;[['tench', 'n01440764', 98.35341572761536], ['slug', 'n01945685', 1.4797905460000038], ['jackfruit', 'n07754684', 0.03605280944611877], ['barracouta', 'n02514041', 0.016106831026263535], ['snail', 'n01944390', 0.01427859824616462]];1.242114002173901;[['spider_web', 'n04275548', 92.17950701713562], ['sweatshirt', 'n04370456', 1.5562539920210838], ['jersey', 'n03595614', 1.0749890469014645], ['padlock', 'n03874599', 0.7920524105429649], ['barn_spider', 'n01773549', 0.7795683108270168]];0.05881973140495868;255.0;17.73457994328549;[['barrow', 'n02797295', 12.594607472419739], ['paper_towel', 'n03887697', 10.902649909257889], ['seat_belt', 'n04162706', 8.03738608956337], ['paddle', 'n03873416', 6.826426833868027], ['pretzel', 'n07695742', 3.8515135645866394]];72.23578289394997;[['tench', 'n01440764', 98.72263073921204], ['slug', 'n01945685', 0.589359225705266], ['barracouta', 'n02514041', 0.1156720332801342], ['ear', 'n13133613', 0.09805571753531694], ['jackfruit', 'n07754684', 0.08034665370360017]];36.42651700137287;[['tench', 'n01440764', 98.68283271789551], ['barracouta', 'n02514041', 0.41595567017793655], ['jackfruit', 'n07754684', 0.1602127798832953], ['reel', 'n04067472', 0.13017994351685047], ['coho', 'n02536864', 0.08463588310405612]];91.89567652657384;[['tench', 'n01440764', 99.6446430683136], ['slug', 'n01945685', 0.15294092008844018], ['barracouta', 'n02514041', 0.05398690118454397], ['jackfruit', 'n07754684', 0.014742484199814498], ['ear', 'n13133613', 0.01373209961457178]];n01440764;98.35341572761536;n04275548;92.17950701713562;n02797295;12.594607472419739;n01440764;98.72263073921204;n01440764;98.68283271789551;n01440764;99.6446430683136
495;495;495;495;imagenette2/train/n01440764/n01440764_28293.JPEG;[['tench', 'n01440764', 99.97133612632751], ['reel', 'n04067472', 0.02037163794739172], ['barracouta', 'n02514041', 0.007096739136613905], ['coho', 'n02536864', 0.00042505334931774996], ['jackfruit', 'n07754684', 0.00019859139683831017]];-0.1268780710459299;[['window_screen', 'n04589890', 52.39604115486145], ['chainlink_fence', 'n03000134', 18.362541496753693], ['chain', 'n02999410', 10.606332868337631], ['fire_screen', 'n03347037', 2.120223268866539], ['lens_cap', 'n03657121', 1.5574503690004349]];0.17714133333333335;255.0;2.9962193482573607;[['tench', 'n01440764', 88.601815700531], ['jackfruit', 'n07754684', 6.737767904996872], ['ear', 'n13133613', 0.492401747033], ['wine_bottle', 'n04591713', 0.3046904457733035], ['slug', 'n01945685', 0.26247494388371706]];64.14817507489191;[['tench', 'n01440764', 93.82143020629883], ['mushroom', 'n07734744', 2.4252504110336304], ['agaric', 'n12998815', 1.5330065973103046], ['bolete', 'n13054560', 0.894513726234436], ['barracouta', 'n02514041', 0.21660365164279938]];73.14257113218716;[['tench', 'n01440764', 99.98095631599426], ['reel', 'n04067472', 0.003810155249084346], ['barracouta', 'n02514041', 0.0032936462957877666], ['bullfrog', 'n01641577', 0.002232079168607015], ['jackfruit', 'n07754684', 0.0014813270354352426]];65.63802007716944;[['tench', 'n01440764', 99.98363256454468], ['reel', 'n04067472', 0.009424625022802502], ['barracouta', 'n02514041', 0.004017673563794233], ['coho', 'n02536864', 0.0006176432634674711], ['jackfruit', 'n07754684', 0.00044135540520073846]];n01440764;99.97133612632751;n04589890;52.39604115486145;n01440764;88.601815700531;n01440764;93.82143020629883;n01440764;99.98095631599426;n01440764;99.98363256454468
496;496;496;496;imagenette2/train/n01440764/n01440764_28275.JPEG;[['tench', 'n01440764', 28.348052501678467], ['mountain_tent', 'n03792972', 14.764252305030823], ['umbrella', 'n04507155', 7.603501528501511], ['spotlight', 'n04286575', 4.6452246606349945], ['crash_helmet', 'n03127747', 4.115008562803268]];1.0782740995676074;[['chain', 'n02999410', 41.13538861274719], ['bubble', 'n09229709', 21.934354305267334], ['fountain', 'n03388043', 10.175926983356476], ['spider_web', 'n04275548', 9.570801258087158], ['padlock', 'n03874599', 3.1156884506344795]];0.045394101876675606;255.0;24.56519441218567;[['sleeping_bag', 'n04235860', 5.8479126542806625], ['cleaver', 'n03041632', 5.493351444602013], ['umbrella', 'n04507155', 5.437266826629639], ['shovel', 'n04208210', 5.215819552540779], ['mountain_tent', 'n03792972', 4.472631588578224]];67.72294629129908;[['tench', 'n01440764', 37.05146014690399], ['swing', 'n04371774', 16.177231073379517], ['bathing_cap', 'n02807133', 4.948263987898827], ['croquet_ball', 'n03134739', 2.833552658557892], ['chain_saw', 'n03000684', 2.3857105523347855]];31.420745367087267;[['umbrella', 'n04507155', 15.9136563539505], ['cloak', 'n03045698', 11.275263130664825], ['bloodhound', 'n02088466', 5.983469635248184], ['orangutan', 'n02480495', 2.823925204575062], ['tripod', 'n04485082', 2.3858681321144104]];80.6755224038726;[['caldron', 'n02939185', 22.27792888879776], ['mountain_tent', 'n03792972', 16.89544916152954], ['chain_saw', 'n03000684', 8.168820291757584], ['tench', 'n01440764', 5.824428051710129], ['shovel', 'n04208210', 4.018271341919899]];n01440764;28.348052501678467;n02999410;41.13538861274719;n04235860;5.8479126542806625;n01440764;37.05146014690399;n04507155;15.9136563539505;n02939185;22.27792888879776
497;497;497;497;imagenette2/train/n01440764/n01440764_2825.JPEG;[['tench', 'n01440764', 99.97609257698059], ['barracouta', 'n02514041', 0.01802408805815503], ['gar', 'n02641379', 0.0023794393200660124], ['eel', 'n02526121', 0.000863231616676785], ['coho', 'n02536864', 0.0003896125235769432]];0.9723493763180192;[['spider_web', 'n04275548', 31.004026532173157], ['chain', 'n02999410', 15.630967915058136], ['padlock', 'n03874599', 6.364589184522629], ['jersey', 'n03595614', 6.039242446422577], ['abaya', 'n02667093', 3.718753531575203]];0.028273809523809524;255.0;22.756953313034085;[['tench', 'n01440764', 98.02218079566956], ['ear', 'n13133613', 0.22654500789940357], ['American_lobster', 'n01983481', 0.21075475960969925], ['eel', 'n02526121', 0.19399860175326467], ['barracouta', 'n02514041', 0.04538790672086179]];60.90866475569593;[['tench', 'n01440764', 99.98472929000854], ['barracouta', 'n02514041', 0.012111230898881331], ['gar', 'n02641379', 0.0010669776202121284], ['eel', 'n02526121', 0.0003928299975086702], ['coho', 'n02536864', 0.0003184642764608725]];29.145428711291515;[['tench', 'n01440764', 98.94243478775024], ['gar', 'n02641379', 0.42645856738090515], ['barracouta', 'n02514041', 0.4115320276468992], ['coho', 'n02536864', 0.11784958187490702], ['American_alligator', 'n01698640', 0.021190934057813138]];94.550261501587;[['tench', 'n01440764', 99.97711777687073], ['barracouta', 'n02514041', 0.015100455493666232], ['gar', 'n02641379', 0.0028866485081380233], ['eel', 'n02526121', 0.001229670760949375], ['coho', 'n02536864', 0.0005324588528310414]];n01440764;99.97609257698059;n04275548;31.004026532173157;n01440764;98.02218079566956;n01440764;99.98472929000854;n01440764;98.94243478775024;n01440764;99.97711777687073
498;498;498;498;imagenette2/train/n01440764/n01440764_2823.JPEG;[['tench', 'n01440764', 99.99102354049683], ['coho', 'n02536864', 0.006770480831619352], ['barracouta', 'n02514041', 0.0014582938092644326], ['reel', 'n04067472', 0.00044823796088167], ['sturgeon', 'n02640242', 7.111031550266489e-05]];2.0341431759094912;[['window_screen', 'n04589890', 27.97580063343048], ['chain', 'n02999410', 13.924778997898102], ['fountain', 'n03388043', 7.755792140960693], ['umbrella', 'n04507155', 4.986048117280006], ['lens_cap', 'n03657121', 4.465234652161598]];0.15130133333333334;255.0;4.260325972354758;[['tench', 'n01440764', 78.6670982837677], ['barracouta', 'n02514041', 12.847687304019928], ['sturgeon', 'n02640242', 2.291996031999588], ['coho', 'n02536864', 1.0244556702673435], ['eel', 'n02526121', 0.6797617301344872]];68.84884255996057;[['tench', 'n01440764', 99.99125003814697], ['reel', 'n04067472', 0.0052924497140338644], ['barracouta', 'n02514041', 0.0012419562153809238], ['coho', 'n02536864', 0.0009248007700080052], ['puffer', 'n02655020', 0.00018992816421814496]];62.75235962216129;[['tench', 'n01440764', 99.56839084625244], ['coho', 'n02536864', 0.22556865587830544], ['barracouta', 'n02514041', 0.09878549026325345], ['platypus', 'n01873310', 0.07399425376206636], ['sturgeon', 'n02640242', 0.010245681914966553]];76.58231804583414;[['tench', 'n01440764', 99.99104738235474], ['coho', 'n02536864', 0.005541855352930725], ['barracouta', 'n02514041', 0.002713064350245986], ['platypus', 'n01873310', 0.00014876499108140706], ['reel', 'n04067472', 8.452350925836072e-05]];n01440764;99.99102354049683;n04589890;27.97580063343048;n01440764;78.6670982837677;n01440764;99.99125003814697;n01440764;99.56839084625244;n01440764;99.99104738235474
499;499;499;499;imagenette2/train/n01440764/n01440764_2816.JPEG;[['tench', 'n01440764', 98.26167225837708], ['barracouta', 'n02514041', 1.5325985848903656], ['coho', 'n02536864', 0.0494394451379776], ['goldfish', 'n01443537', 0.04125269188079983], ['gar', 'n02641379', 0.04114181792829186]];0.4899237147602222;[['spider_web', 'n04275548', 95.4695999622345], ['barn_spider', 'n01773549', 2.5600936263799667], ['garden_spider', 'n01773797', 1.3940775766968727], ['bubble', 'n09229709', 0.15314442571252584], ['black_and_gold_garden_spider', 'n01773157', 0.13578098732978106]];0.012931365030674847;255.0;29.80193666749795;[['tench', 'n01440764', 90.37032127380371], ['barracouta', 'n02514041', 4.709961637854576], ['coho', 'n02536864', 1.4179900288581848], ['goldfish', 'n01443537', 0.4010873381048441], ['gar', 'n02641379', 0.22967979311943054]];69.93592517764485;[['tench', 'n01440764', 53.77039313316345], ['barracouta', 'n02514041', 43.42238008975983], ['American_chameleon', 'n01682714', 0.44239931739866734], ['reel', 'n04067472', 0.37935501895844936], ['green_lizard', 'n01693334', 0.23106602020561695]];24.31547722797705;[['tench', 'n01440764', 82.41251111030579], ['barracouta', 'n02514041', 11.673283576965332], ['coho', 'n02536864', 2.065996080636978], ['eel', 'n02526121', 0.551655376330018], ['American_chameleon', 'n01682714', 0.4230653401464224]];94.34625956709736;[['tench', 'n01440764', 98.75935912132263], ['barracouta', 'n02514041', 0.9854250587522984], ['coho', 'n02536864', 0.09472541860304773], ['goldfish', 'n01443537', 0.07567727589048445], ['gar', 'n02641379', 0.022008603264112025]];n01440764;98.26167225837708;n04275548;95.4695999622345;n01440764;90.37032127380371;n01440764;53.77039313316345;n01440764;82.41251111030579;n01440764;98.75935912132263
500;500;500;500;imagenette2/train/n01440764/n01440764_2803.JPEG;[['tench', 'n01440764', 97.80435562133789], ['barracouta', 'n02514041', 2.052006870508194], ['sturgeon', 'n02640242', 0.04796144203282893], ['gar', 'n02641379', 0.02938138786703348], ['coho', 'n02536864', 0.01134734193328768]];25.570155626020767;[['spider_web', 'n04275548', 95.17723321914673], ['barn_spider', 'n01773549', 3.0540360137820244], ['garden_spider', 'n01773797', 0.9930732659995556], ['abaya', 'n02667093', 0.16404899070039392], ['bubble', 'n09229709', 0.11258472222834826]];0.028401692708333332;255.0;27.7745290802944;[['tench', 'n01440764', 76.49379372596741], ['barracouta', 'n02514041', 21.32953405380249], ['crayfish', 'n01985128', 0.37989651318639517], ['sturgeon', 'n02640242', 0.28702535200864077], ['coho', 'n02536864', 0.12932366225868464]];37.80314994389232;[['tench', 'n01440764', 92.76888370513916], ['barracouta', 'n02514041', 6.78311362862587], ['sturgeon', 'n02640242', 0.15559252351522446], ['coho', 'n02536864', 0.11602852027863264], ['gar', 'n02641379', 0.06350051262415946]];26.48618318598589;[['tench', 'n01440764', 89.76801037788391], ['barracouta', 'n02514041', 3.74998115003109], ['sturgeon', 'n02640242', 1.633743941783905], ['coho', 'n02536864', 1.623469777405262], ['gar', 'n02641379', 1.4457834884524345]];85.38050974867485;[['tench', 'n01440764', 91.80160760879517], ['barracouta', 'n02514041', 7.245830446481705], ['sturgeon', 'n02640242', 0.3524766070768237], ['gar', 'n02641379', 0.2563808346167207], ['coho', 'n02536864', 0.06612155702896416]];n01440764;97.80435562133789;n04275548;95.17723321914673;n01440764;76.49379372596741;n01440764;92.76888370513916;n01440764;89.76801037788391;n01440764;91.80160760879517
501;501;501;501;imagenette2/train/n01440764/n01440764_27895.JPEG;[['tench', 'n01440764', 86.37303709983826], ['coho', 'n02536864', 12.615010142326355], ['barracouta', 'n02514041', 0.4932895302772522], ['reel', 'n04067472', 0.21157560404390097], ['American_lobster', 'n01983481', 0.08945543668232858]];1.0655359021307451;[['spider_web', 'n04275548', 99.73238706588745], ['brassiere', 'n02892767', 0.10868430836126208], ['garden_spider', 'n01773797', 0.06604508962482214], ['cowboy_hat', 'n03124170', 0.026113551575690508], ['barn_spider', 'n01773549', 0.017489927995484322]];0.08197759103641457;255.0;13.556387371822137;[['tench', 'n01440764', 55.2690327167511], ['coho', 'n02536864', 20.821934938430786], ['sturgeon', 'n02640242', 4.762360081076622], ['reel', 'n04067472', 4.204884544014931], ['American_lobster', 'n01983481', 3.1086204573512077]];63.97615050961905;[['tench', 'n01440764', 71.36432528495789], ['coho', 'n02536864', 26.643365621566772], ['barracouta', 'n02514041', 0.4967671353369951], ['reel', 'n04067472', 0.16128573333844543], ['Dungeness_crab', 'n01978287', 0.14869566075503826]];43.230499442644096;[['coho', 'n02536864', 69.86123919487], ['tench', 'n01440764', 27.196821570396423], ['reel', 'n04067472', 0.8757916279137135], ['barracouta', 'n02514041', 0.8245116099715233], ['gar', 'n02641379', 0.4809039644896984]];74.45552476409928;[['tench', 'n01440764', 99.15472865104675], ['coho', 'n02536864', 0.7041744887828827], ['barracouta', 'n02514041', 0.11732324492186308], ['gar', 'n02641379', 0.010162756370846182], ['sturgeon', 'n02640242', 0.0053126153943594545]];n01440764;86.37303709983826;n04275548;99.73238706588745;n01440764;55.2690327167511;n01440764;71.36432528495789;n02536864;69.86123919487;n01440764;99.15472865104675
502;502;502;502;imagenette2/train/n01440764/n01440764_27713.JPEG;[['tench', 'n01440764', 99.91005659103394], ['sea_lion', 'n02077923', 0.018373817147221416], ['puffer', 'n02655020', 0.014352360449265689], ['common_iguana', 'n01677366', 0.005811722439830191], ['mink', 'n02442845', 0.004573330079438165]];4.299155332502756;[['strainer', 'n04332243', 40.29167294502258], ['chainlink_fence', 'n03000134', 28.02770733833313], ['spider_web', 'n04275548', 16.21115505695343], ['window_screen', 'n04589890', 2.5419820100069046], ['chain_mail', 'n03000247', 2.06304844468832]];0.17879320113314448;255.0;4.289588316416427;[['tench', 'n01440764', 99.38918352127075], ['slug', 'n01945685', 0.1453504664823413], ['snail', 'n01944390', 0.03949868550989777], ['coho', 'n02536864', 0.02968769404105842], ['common_iguana', 'n01677366', 0.025371054653078318]];68.96028571791692;[['tench', 'n01440764', 99.15487170219421], ['electric_fan', 'n03271574', 0.14586440520361066], ['sulphur-crested_cockatoo', 'n01819313', 0.12971630785614252], ['strainer', 'n04332243', 0.11758978944271803], ['African_grey', 'n01817953', 0.06508334772661328]];67.54579958285954;[['tench', 'n01440764', 48.71356189250946], ['fly', 'n02190166', 8.215030282735825], ['common_iguana', 'n01677366', 8.14247652888298], ['electric_fan', 'n03271574', 7.943326979875565], ['strainer', 'n04332243', 7.810413092374802]];62.72594679522574;[['tench', 'n01440764', 89.25373554229736], ['dragonfly', 'n02268443', 5.212177336215973], ['damselfly', 'n02268853', 2.0366577431559563], ['fly', 'n02190166', 1.129403244704008], ['common_iguana', 'n01677366', 0.41300682350993156]];n01440764;99.91005659103394;n04332243;40.29167294502258;n01440764;99.38918352127075;n01440764;99.15487170219421;n01440764;48.71356189250946;n01440764;89.25373554229736
503;503;503;503;imagenette2/train/n01440764/n01440764_27339.JPEG;[['tench', 'n01440764', 96.60909175872803], ['barracouta', 'n02514041', 1.7153404653072357], ['gar', 'n02641379', 0.7548661436885595], ['coho', 'n02536864', 0.2673180541023612], ['lakeside', 'n09332890', 0.20811664871871471]];0.1077191464479549;[['spider_web', 'n04275548', 44.90303993225098], ['lipstick', 'n03676483', 4.835709929466248], ['comic_book', 'n06596364', 4.185549542307854], ['padlock', 'n03874599', 3.5943113267421722], ['iron', 'n03584829', 3.3996224403381348]];0.11900462962962963;255.0;7.946882734082992;[['birdhouse', 'n02843684', 72.59320616722107], ['lampshade', 'n03637318', 5.12440949678421], ['mailbox', 'n03710193', 1.8874835222959518], ['Christmas_stocking', 'n03026506', 1.8622836098074913], ['wine_bottle', 'n04591713', 1.777915470302105]];60.90861694240854;[['tench', 'n01440764', 69.9661910533905], ['barracouta', 'n02514041', 8.045554906129837], ['miniskirt', 'n03770439', 2.2386714816093445], ['gown', 'n03450230', 1.6930470243096352], ['gar', 'n02641379', 1.5018402598798275]];53.86223581249929;[['marimba', 'n03721384', 18.744952976703644], ['coho', 'n02536864', 11.821448057889938], ['chain_saw', 'n03000684', 5.658083409070969], ['barracouta', 'n02514041', 4.432254657149315], ['greenhouse', 'n03457902', 3.2883312553167343]];69.99902008147741;[['lakeside', 'n09332890', 36.02310121059418], ['tench', 'n01440764', 26.60157084465027], ['Dutch_oven', 'n03259280', 3.546210750937462], ['canoe', 'n02951358', 2.4953730404376984], ['barracouta', 'n02514041', 2.428261749446392]];n01440764;96.60909175872803;n04275548;44.90303993225098;n02843684;72.59320616722107;n01440764;69.9661910533905;n03721384;18.744952976703644;n09332890;36.02310121059418
504;504;504;504;imagenette2/train/n01440764/n01440764_2729.JPEG;[['tench', 'n01440764', 99.89832043647766], ['barracouta', 'n02514041', 0.09382273419760168], ['eel', 'n02526121', 0.0022756079488317482], ['gar', 'n02641379', 0.0010518275303184055], ['coho', 'n02536864', 0.0009804120054468513]];0.4604327493918539;[['window_screen', 'n04589890', 37.70640790462494], ['chainlink_fence', 'n03000134', 18.668392300605774], ['fountain', 'n03388043', 13.059289753437042], ['spider_web', 'n04275548', 11.214582622051239], ['lens_cap', 'n03657121', 2.3333700373768806]];0.1440561872909699;255.0;5.440009874372639;[['tench', 'n01440764', 99.97063279151917], ['barracouta', 'n02514041', 0.019952149887103587], ['eel', 'n02526121', 0.003157502942485735], ['jackfruit', 'n07754684', 0.0009228649105352815], ['goldfish', 'n01443537', 0.0008851598067849409]];62.8086736527412;[['tench', 'n01440764', 99.9718964099884], ['barracouta', 'n02514041', 0.017487979494035244], ['jackfruit', 'n07754684', 0.0015113317203940824], ['goldfish', 'n01443537', 0.0014980152627686039], ['bullfrog', 'n01641577', 0.001032959971780656]];61.24595976540695;[['tench', 'n01440764', 99.69772100448608], ['barracouta', 'n02514041', 0.28199104126542807], ['jackfruit', 'n07754684', 0.005185549525776878], ['eel', 'n02526121', 0.002067744753730949], ['coho', 'n02536864', 0.0015556055586785078]];64.31671281695552;[['tench', 'n01440764', 99.9919056892395], ['barracouta', 'n02514041', 0.006801947893109173], ['eel', 'n02526121', 0.00044632324716076255], ['coho', 'n02536864', 0.00022575288767257007], ['reel', 'n04067472', 7.653793545614462e-05]];n01440764;99.89832043647766;n04589890;37.70640790462494;n01440764;99.97063279151917;n01440764;99.9718964099884;n01440764;99.69772100448608;n01440764;99.9919056892395
505;505;505;505;imagenette2/train/n01440764/n01440764_27183.JPEG;[['slug', 'n01945685', 35.70210337638855], ['dough', 'n07860988', 6.123856455087662], ['safe', 'n04125021', 4.6097684651613235], ['frying_pan', 'n03400231', 2.4375617504119873], ['screwdriver', 'n04154565', 2.4095114320516586]];4.527772437650941;[['spider_web', 'n04275548', 99.77996945381165], ['barn_spider', 'n01773549', 0.03345292352605611], ['starfish', 'n02317335', 0.01886618119897321], ['garden_spider', 'n01773797', 0.015004337183199823], ['stole', 'n04325704', 0.014990463387221098]];0.12903726708074534;255.0;6.713987245172577;[['mousetrap', 'n03794056', 26.12895965576172], ['lemon', 'n07749582', 11.798423528671265], ['paper_towel', 'n03887697', 8.551964908838272], ['burrito', 'n07880968', 5.532753095030785], ['spatula', 'n04270147', 4.830440878868103]];62.15379549752505;[['snowplow', 'n04252225', 26.221740245819092], ['spider_web', 'n04275548', 6.7153990268707275], ['cab', 'n02930766', 6.640148162841797], ['black_and_gold_garden_spider', 'n01773157', 4.546359553933144], ['paddle', 'n03873416', 4.07867394387722]];58.69617166944684;[['slug', 'n01945685', 9.147485345602036], ['spider_web', 'n04275548', 7.559817284345627], ['swab', 'n04367480', 3.162996470928192], ['mousetrap', 'n03794056', 2.6310117915272713], ['syringe', 'n04376876', 2.1029025316238403]];68.8858289849588;[['slug', 'n01945685', 10.048514604568481], ['mousetrap', 'n03794056', 7.386244088411331], ['spatula', 'n04270147', 6.632944196462631], ['fiddler_crab', 'n01980166', 4.98945526778698], ['black_and_gold_garden_spider', 'n01773157', 4.109963774681091]];n01945685;35.70210337638855;n04275548;99.77996945381165;n03794056;26.12895965576172;n04252225;26.221740245819092;n01945685;9.147485345602036;n01945685;10.048514604568481
